LastName;FirstName;BookTitle;PagesNb;Isbn;PublisherName;
Taylor;Laini;Daughter of Smoke and Bone;432;978-0-316-13402-6;Little, Brown and Company;
Taylor;Theodore;The Cay;105;ISBN 0-380-01003-8;Avon (publisher);
Tea;Michelle;Valencia (novel);216;ISBN 1-58005-238-X;Perseus Books Group;
Telep;Peter;Search and Destroy (novel);768;978-0-399-16044-8;Penguin Group;
Telep;Peter;Against All Enemies (novel);768;978-0-399-15730-1;Penguin Group;
Terkel;Studs;The Good War;589;0-394-53103-5;Pantheon Books;
Terkel;Studs;Hard Times: An Oral History of the Great Depression;480;978-1-56584-656-2;Pantheon Books;
Tevis;Walter Stone;The Queen's Gambit (novel);243;1-4000-3060-9;Random House;
Tevis;Walter Stone;Mockingbird (Tevis novel);247;0-385-14933-6;Doubleday (publisher);
Theroux;Paul;The Happy Isles of Oceania;528;978-0-399-13726-6;G. P. Putnam's Sons;
Theroux;Paul;The Family Arsenal;309;0-395-24400-5;Houghton Mifflin Harcourt;
Thomas;Michael;Man Gone Down;431;0-8021-7029-3;Grove Press;
Thomas;Milt;Cave of a Thousand Tales;287;0-87054-183-8;Arkham House;
Thomas;Rob;Green Thumb;186;0-689-82886-1;Simon & Schuster;
Thomas;Rob;Rats Saw God;202;0-689-80777-5;Simon & Schuster;
Thompson;Hunter Stockton;Fear and Loathing in Las Vegas;204;0-679-78589-2;Random House;
Thompson;Hunter Stockton;Hell's Angels: The Strange and Terrible Saga of the Outlaw Motorcycle Gangs;278;0-394-42819-6;Random House;
Thompson;Hunter Stockton;Fear and Loathing in America;784;ISBN 0-684-87315-X;Simon & Schuster;
Thompson;Hunter Stockton;Songs of the Doomed;320;0-330-32179-X;Simon & Schuster;
Thompson;Hunter Stockton;Fear and Loathing on the Campaign Trail '72;506;978-0-87932-053-9;Straight Arrow Press;
Thompson;Hunter Stockton;Generation of Swine;304;978-0-671-66147-2;Simon & Schuster;
Thompson;Jason;Manga: The Complete Guide;592;978-0-345-48590-8;Del Rey Books;
Thor;Brad;The Last Patriot;352;978-1-416-54383-1;Simon & Schuster;
Thor;Brad;The First Commandment (novel);451;978-1416543794;Pocket Books;
Thorp;Roderick;The Detective (novel);598;ISBN 0-8488-0375-2;Dial Press;
Thurber;James Grover;The Wonderful O;72;ASIN B000NP675Y;Simon & Schuster;
Thurber;James Grover;The 13 Clocks;124;0-671-72100-3;Simon & Schuster;
Tiernan;Cate;Witch & Wizard;307;316036242;Little, Brown and Company;
Tierney;Richard L.;Collected Poems (Richard L. Tierney);82;0-87054-092-0;Arkham House;
Tierney;Richard L.;The House of the Toad;248;1-878252-03-8;Fedogan & Bremer;
Tolan;Stephanie S.;Surviving the Applewhites;216;0-06-623602-9;HarperCollins;
Torres;Justin;We the Animals;144;978-0-547-57672-5;Houghton Mifflin Harcourt;
Tosches;Nick;Where Dead Voices Gather;352;0-316-89507-5;Little, Brown and Company;
Tosches;Nick;King of the Jews (Nick Tosches book);336;0-06-621118-2;HarperCollins;
Tosches;Nick;In the Hand of Dante;377;0-316-89524-5;Little, Brown and Company;
Tosches;Nick;Power on Earth;290;0-670-74990-7;Arbor House;
Tosches;Nick;The Devil and Sonny Liston;272;0-316-89775-2;Little, Brown and Company;
Tosches;Nick;Cut Numbers;233;0-517-56870-5;Harmony Books;
Tosches;Nick;Dino (biography);572;0-385-26216-7;Doubleday (publisher);
Tosches;Nick;The Last Opium Den;72;1-58234-227-X;Bloomsbury Publishing;
Trumbo;Dalton;Night of the Aurochs;218;ISBN 0-670-51412-8 (hardback edition);Viking Press;
Trussoni;Danielle;Angelology (novel);464;978-0-670-02147-5;Viking Press;
Tucker;Arthur Wilson;The Year of the Quiet Sun;252;0-441-94201-6;Ace Books;
Tucker;Arthur Wilson;The Lincoln Hunters;208;0-671-72108-9;Pocket Books;
Turnbull;Agnes Sligh;The Bishop's Mantle;320;0-00-221050-9;Macmillan Publishers;
Turow;Scott;Ultimate Punishment;164;ISBN 0-374-12873-1 (paperback);Farrar, Straus and Giroux;
Turow;Scott;Personal Injuries;403;03-7428-194-7;Farrar, Straus and Giroux;
Turow;Scott;Limitations (novel);197;0-312-42645-3;Farrar, Straus and Giroux;
Turow;Scott;Reversible Errors;488;03-7428-160-2;Farrar, Straus and Giroux;
Turow;Scott;One L;288;ISBN 0-446-67378-1 (paperback);Farrar, Straus and Giroux;
Turtledove;Harry Norman;A World of Difference (novel);308;ISBN 0-345-36076-1;Del Rey Books;
Turtledove;Harry Norman;Settling Accounts: In at the Death;609;0-345-49247-1;Del Rey Books;
Turtledove;Harry Norman;Colonization: Down to Earth;496;0-345-43020-4;Del Rey Books;
Turtledove;Harry Norman;The Great War: Walk in Hell;484;0-345-40561-7;Ballantine Books;
Turtledove;Harry Norman;In High Places (Harry Turtledove novel);272;0-7653-0696-4;Tor Books;
Turtledove;Harry Norman;The Enchanter Completed: A Tribute Anthology for L. Sprague de Camp;400;0-7434-9904-2;Baen Books;
Turtledove;Harry Norman;Gunpowder Empire;288;0-7653-0693-X;Tor Books;
Turtledove;Harry Norman;Owls to Athens;382;0-7653-0038-9;Tor Books;
Turtledove;Harry Norman;Curious Notions;272;0-7653-0694-8;Tor Books;
Turtledove;Harry Norman;Conan of Venarium;256;0-7653-0466-X;Tor Books;
Turtledove;Harry Norman;The Great War: Breakthroughs;496;0-345-40563-3;Del Rey Books;
Turtledove;Harry Norman;Departures (collection);342;0-345-38011-8;Del Rey Books;
Turtledove;Harry Norman;In the Presence of Mine Enemies;464;0-451-52902-2;New American Library;
Turtledove;Harry Norman;Earthgrip;264;(pbk.);Easton Press;
Turtledove;Harry Norman;Over the Wine Dark Sea;384;ISBN 0-312-87660-2 (first edition, hardback);Tor Books;
Turtledove;Harry Norman;Ruled Britannia;464;ISBN 0-451-20717-3 (hardcover edition) & ISBN 0-451-45915-6 (paperback edition);New American Library;
Turtledove;Harry Norman;Worldwar: Striking the Balance;465;0-345-40550-1;Del Rey Books;
Turtledove;Harry Norman;Worldwar: Upsetting the Balance;481;0-345-40221-9;Del Rey Books;
Turtledove;Harry Norman;Colonization: Aftershocks;496;0-345-43021-2;Del Rey Books;
Turtledove;Harry Norman;Kaleidoscope (short story collection);249;0-345-36477-5;Ballantine Books;
Turtledove;Harry Norman;The Gryphon's Skull;384;0-312-87222-4;Tor Books;
Turtledove;Harry Norman;Colonization: Second Contact;496;0-345-43019-0;Del Rey Books;
Turtledove;Harry Norman;Homeward Bound (Turtledove novel);608;ISBN 0-345-45846-X (firstf edition, hardback);Del Rey Books;
Turtledove;Harry Norman;The Sacred Land;380;0-7653-0037-0;Tor Books;
Turtledove;Harry Norman;The Man with the Iron Heart;533;ISBN 978-0-345-50434-0 (first edition, hardback);Del Rey Books;
Turtledove;Harry Norman;The Great War: American Front;503;0-345-40615-X;Del Rey Books;
Turtledove;Harry Norman;The Disunited States of America;288;0-7653-1485-1;Tor Books;
Turtledove;Harry Norman;The Valley-Westside War;288;0-7653-1487-8;Tor Books;
Tuten;Frederic;The Adventures of Mao on the Long March;121;0-8065-0248-7;Kensington Books;
Tuttle;Lisa;Stranger in the House: The Collected Short Supernatural Fiction, Volume One;254;978-1-55310-126-0;Ash-Tree Press;
Twain;Mark;The Gilded Age: A Tale of Today;630;NA;Sun-Times Media Group;
Twain;Mark;A Horse's Tale;153;NA;Harper (publisher);
Twain;Mark;Eve's Diary;109;NA;Harper (publisher);
Twain;Mark;Is Shakespeare Dead?;149;NA;Harper (publisher);
Twain;Mark;My Platonic Sweetheart;7;NA;Harper (publisher);
Twain;Mark;Extracts from Adam's Diary;89;NA;Harper (publisher);
Twain;Mark;Personal Recollections of Joan of Arc;260;NA;Harper (publisher);
Twain;Mark;Concerning the Jews;9;NA;Harper's Magazine;
Tyler;Anne;Back When We Were Grownups;288;0-375-41253-0;Alfred A. Knopf;
Tyler;Anne;Earthly Possessions (novel);197;9,78E+12;Alfred A. Knopf;
Tyler;Anne;Digging to America;323;0-307-26394-0;Alfred A. Knopf;
Tyler;Anne;The Amateur Marriage;320;1-4000-4207-0;Alfred A. Knopf;
Tyler;Anne;Ladder of Years;325;0-679-44155-7;Alfred A. Knopf;
Tyler;Anne;The Accidental Tourist;355;ISBN 0-394-54689-X;Alfred A. Knopf;
Tyler;Anne;The Clock Winder;312;0-394-47898-3;Alfred A. Knopf;
Tyler;Anne;The Beginner's Goodbye;208;9,78E+12;Alfred A. Knopf;
Tyler;Anne;Dinner at the Homesick Restaurant;303;0-394-52381-4;Alfred A. Knopf;
Tyler;Anne;Morgan's Passing;311;9,78E+12;Alfred A. Knopf;
Tyler;Anne;A Patchwork Planet;287;ISBN 0-375-40256-X;Alfred A. Knopf;
Tyler;Anne;Breathing Lessons;336;0-394-57234-3;Alfred A. Knopf;
Tyler;Anne;Noah's Compass;288;ISBN 978-0-307-27240-9 (hardcover edition);Alfred A. Knopf;
Tyler;Anne;Saint Maybe;337;0-679-40361-2;Alfred A. Knopf;
Tyler;Anne;The Tin Can Tree;273;isbn-10: 0449911896 isbn-13: 978-0449911891;Alfred A. Knopf;
Tyler;Anne;A Slipping-Down Life (novel);214;9,78E+12;Alfred A. Knopf;
Tyler;Anne;Celestial Navigation (novel);276;701120940;Alfred A. Knopf;
Updike;John;Memories of the Ford Administration;369;0-679-41681-1;Alfred A. Knopf;
Updike;John;Rabbit, Run;265;NA;Alfred A. Knopf;
Updike;John;The Early Stories: 1953–1975;864;978-1-4000-4072-8;Alfred A. Knopf;
Updike;John;Terrorist (novel);310;0-307-26465-3;Alfred A. Knopf;
Updike;John;Gertrude and Claudius;212;0-375-40908-4;Alfred A. Knopf;
Updike;John;The Witches of Eastwick;320;0-394-53760-2;Alfred A. Knopf;
Updike;John;Rabbit Is Rich;480;0-394-52087-4;Alfred A. Knopf;
Updike;John;Rabbit at Rest;512;0-394-58952-1;Alfred A. Knopf;
Updike;John;Rabbit Redux;406;0-394-47439-2;Alfred A. Knopf;
Updike;John;Too Far to Go;256;978-0-449-24002-1;Fawcett Publications;
Updike;John;Brazil (novel);272;0-679-43071-7;Alfred A. Knopf;
Uris;Leon;Armageddon: A Novel of Berlin;632;ISBN 0-440-10290-1;Dell Publishing;
Valdes-Rodriguez;Alisa;Haters (novel);368;0-316-01307-2;Little, Brown and Company;
Valdes-Rodriguez;Alisa;Make Him Look Good;376;0-312-34966-1;St. Martin's Press;
Valente;Catherynne M.;The Grass-Cutting Sword;127;0-8095-6230-8;Prime Books;
Vance;Jack;Space Opera (novel);143;NA;Jove Books;
Vance;Jack;The Eyes of the Overworld;189;NA;Ace Books;
Vance;Jack;The Languages of Pao;223;NA;Avalon Books;
Vance;Jack;To Live Forever (novel);185;NA;Ballantine Books;
Vance;Jack;The Gray Prince;173;0-380-00555-7;Avon (publisher);
Vance;Jack;The Houses of Iszm;121;NA;Ace Books;
Vance;Jack;The Face (Vance novel);224;0-87997-498-2;DAW Books;
Vance;Jack;The Anome;224;0-440-00441-1;Dell Publishing;
Vance;Jack;Night Lamp;384;0-312-86472-8;Tor Books;
Vance;Jack;The Dirdir;188;NA;Ace Books;
Vance;Jack;City of the Chasch;157;NA;Ace Books;
Vance;Jack;Servants of the Wankh;158;NA;Ace Books;
Vance;Jack;The Pnume;156;0-441-66902-6;Ace Books;
Vance;Jack;Emphyrio;261;NA;Doubleday (publisher);
Vance;Jack;Lurulu;208;0-312-87279-8;Tor Books;
Vance;Jack;The Book of Dreams (Jack Vance novel);235;0-87997-587-3;DAW Books;
Vance;Jack;Ports of Call (Vance novel);294;0-312-85801-9;Tom Doherty;
Vance;Jack;Trullion: Alastor 2262;247;0-345-03308-6;Ballantine Books;
Vandermeer;Jeff;Authority (novel);352;978-0-374-10410-8;Farrar, Straus and Giroux;
Vandermeer;Jeff;Finch (novel);339;0-9802260-1-5;Underland Press;
Vandermeer;Jeff;The Weird;1152;ISBN 9780765333605;Tor Books;
Vandermeer;Jeff;Annihilation (VanderMeer novel);208;978-0-374-10409-2;Farrar, Straus and Giroux;
Vanderpool;Clare;Moon Over Manifest;351;978-0-385-73883-5;Dell Publishing;
Varley;John;The John Varley Reader;532;0-441-01195-0;Ace Books;
Varley;John;Wizard (novel);338;0-399-12472-1;Berkley Books;
Varley;John;Millennium (novel);215;0-425-06250-3;Berkley Books;
Varley;John;Demon (novel);464;0-399-12945-6;Berkley Books;
Varley;John;Titan (John Varley novel);302;0-399-12326-1;Berkley Books;
Varley;John;The Golden Globe;528;0-441-00643-4;Berkley Books;
Varley;John;Steel Beach;566;0-441-78565-4;Berkley Books;
Vinge;Joan D.;The Snow Queen (Vinge novel);471;0-8037-7739-6;Dial Press;
Vizzini;Ned;House of Secrets (novel);550;9,78E+12;HarperCollins;
Vlautin;Willy;The Motel Life;224;978-0-571-22808-9;Faber and Faber;
Vollmann;William T.;Fathers and Crows;1008;0-670-84333-4;Viking Press;
Vollmann;William T.;Imperial (book);1344;ISBN 978-0-670-02061-4;Viking Press;
Vollmann;William T.;The Rainbow Stories;544;978-0-68-911961-3;Atheneum Books;
Vollmann;William T.;The Rifles (novel);411;ISBN 0-670-84856-5 (first edition, hardback);Viking Press;
Vollmann;William T.;The Royal Family (novel);780;ISBN 0-14-100200-X (paperback);Viking Press;
Vollmann;William T.;The Ice-Shirt;404;ISBN 0-233-98506-9 (first edition, hardback);André Deutsch;
Vollmann;William T.;Argall: The True Story of Pocahontas and Captain John Smith;736;0-670-91030-9;Viking Press;
Vollmann;William T.;Europe Central;832;0-670-03392-8;Viking Press;
Von Ziegesar;Cecily;Unforgettable (novel);256;ISBN 978-0-316-11348-9 (first edition, paperback);Little, Brown and Company;
Von Ziegesar;Cecily;Reckless (von Ziegesar novel);288;978-0-316-01187-7;Little, Brown and Company;
Von Ziegesar;Cecily;The It Girl (novel);272;978-0-316-01185-3;Little, Brown and Company;
Von Ziegesar;Cecily;Notorious (novel);288;978-0-316-01186-0;Little, Brown and Company;
Vornholt;John;Coyote Moon;176;ISBN 0-671-01714-4;Pocket Books;
Vornholt;John;Babylon 5: Blood Oath;278;0-440-22059-9;Del Rey Books;
Vornholt;John;Seven Crows;278;0-689-86014-5;Pocket Books;
Vornholt;John;Babylon 5: Voices;246;0-440-22057-2;Del Rey Books;
Wahl;Grant;The Beckham Experiment;304;30740787;Crown Publishing Group;
Waldrop;Howard;Them Bones (novel);224;0-441-80557-4;Ace Books;
Waldrop;Howard;A Dozen Tough Jobs;135;ISBN 0-929480-02-3;Mark V. Ziesing;
Waldrop;Howard;The Texas-Israeli War: 1999;209;0-345-27736-8;Ballantine Books;
Walker;Alice;The Temple of My Familiar;416;978-0-15-188533-6;Harcourt (publisher);
Walker;Alice;The Third Life of Grange Copeland;247;978-0-15-189905-0;Harcourt (publisher);
Walker;Alice;Possessing the Secret of Joy;286;978-0-15-173152-7;Harcourt (publisher);
Walker;Alice;Meridian (novel);228;0-15-159265-9;Harcourt (publisher);
Walker;Alice;In Search of Our Mothers' Gardens;418;0-15-602864-6;Harcourt (publisher);
Wallace;Daniel;Mr. Sebastian and the Negro Magician;272;ISBN 0-385-52109-X;Doubleday (publisher);
Wallace;Irving;The Seven Minutes;607;0-671-20359-2;Simon & Schuster;
Wallace;Irving;The Second Lady;372;0-453-00388-5;New American Library;
Wallace;Irving;The Word (novel);576;0-6712-1153-6;Simon & Schuster;
Walls;Jeannette;The Glass Castle;288;0-7432-4753-1;Charles Scribner's Sons;
Walton;Evangeline;Witch House;200;NA;Arkham House;
Wambaugh;Joseph;The Blue Knight (novel);320;978-0440106074;Little, Brown and Company;
Wambaugh;Joseph;Lines and Shadows;383;0-688-02619-2;William Morrow and Company;
Wambaugh;Joseph;The New Centurions (novel);384;0-316-92145-9;Little, Brown and Company;
Wambaugh;Joseph;The Onion Field;427;9,78E+12;Dell Publishing;
Wambaugh;Joseph;The Secrets of Harry Bright;345;0-688-05958-9;William Morrow and Company;
Wambaugh;Joseph;Echoes in the Darkness;416;0-688-06889-8;William Morrow and Company;
Wandrei;Donald;Don't Dream;395;1-878252-27-5;Fedogan & Bremer;
Wandrei;Donald;Three Mysteries;38;NA;Fedogan & Bremer;
Wandrei;Donald;Strange Harvest;289;NA;Arkham House;
Wandrei;Donald;Frost (collection);306;1-878252-42-9;Fedogan & Bremer;
Wandrei;Donald;Poems for Midnight;68;NA;Arkham House;
Wandrei;Donald;The Eye and the Finger;344;NA;Arkham House;
Wandrei;Donald;The Web of Easter Island;191;NA;Arkham House;
Wandrei;Howard;The Last Pin;355;1-878252-25-9;Fedogan & Bremer;
Wandrei;Howard;Time Burial;317;1-878252-22-4;Fedogan & Bremer;
Wandrei;Howard;The Eerie Mr. Murphy;425;1-878252-44-5;Fedogan & Bremer;
Wandrei;Howard;Saith the Lord;29;NA;Fedogan & Bremer;
Wandrei;Howard;Three Tales (Wandrei);48;NA;Fedogan & Bremer;
Wangersky;Russell;Burning Down the House: Fighting Fires and Losing Myself;271;ISBN 9780887623295;Thomas Allen & Son Limited;
Wangersky;Russell;Whirl Away;240;ISBN 9780887629365;Thomas Allen & Son Limited;
Weber;David;March to the Sea (novel);631;ISBN 0-7434-3580-X;Baen Books;
Weber;David;In Death Ground;629;0-671-87779-8;Baen Books;
Weber;David;Flag in Exile;416;0-671-31980-9;Baen Books;
Weber;David;Off Armageddon Reef;608;0-7653-1500-9;Tor Books;
Weber;David;In Enemy Hands;544;0-671-57770-0;Baen Books;
Weber;David;On Basilisk Station;352;ISBN 0-671-57793-X;Baen Books;
Weber;David;The Honor of the Queen;384;0-671-57864-2;Baen Books;
Weber;David;The Short Victorious War;352;0-671-87596-5;Baen Books;
Weber;David;War of Honor;880;0-7434-3545-1;Baen Books;
Weber;David;By Heresies Distressed;608;0-7653-1503-3;Tor Books;
Weber;David;How Firm a Foundation (novel);608;978-0-7653-2154-1;Tor Books;
Weber;David;Torch of Freedom;602;1-4391-3305-0 (ISBN 978-1-4391-3305-7);Baen Books;
Weber;David;Fire Season;368;978-1-4516-3840-0;Baen Books;
Weber;David;Out of the Dark (Weber novel);381;ISBN 978-0-7653-2412-2 (hardcover);Tor Books;
Weber;David;By Schism Rent Asunder;512;978-0-7653-1501-4;Tor Books;
Weber;David;March to the Stars;589;ISBN 0-7434-8818-0;Baen Books;
Weber;David;March Upcountry;586;ISBN 0-671-31985-X;Baen Books;
Weber;David;We Few;540;ISBN 978-1-4165-2084-9;Baen Books;
Weber;David;House of Steel: The Honorverse Companion;576;1451638752;Baen Books;
Weinbaum;Stanley G.;The Black Flame (novel);240;NA;Fantasy Press;
Weinbaum;Stanley G.;Fantasy Twin;503;NA;Fantasy Publishing Company, Inc.;
Weinbaum;Stanley G.;The Red Peri (collection);252;NA;Fantasy Press;
Weinbaum;Stanley G.;A Martian Odyssey and Others;289;NA;Fantasy Press;
Weinberg;Robert;Lovecraft's Legacy;334;0-312-86140-0;Tor Books;
Weir;Andy;The Martian (Weir novel);369;ISBN 978-0-8041-3902-1 (hardcover), ISBN 978-0-8041-3903-8 (eBook);Crown Publishing Group;
Weis;Margaret;Dragon Wing;432;ISBN 0-553-28639-0 (paperback edition);Bantam Books;
Weis;Margaret;Into the Labyrinth (novel);496;0-553-56771-3;Bantam Books;
Weis;Margaret;The Second Generation;306;1-56076-822-3;TSR (company);
Weis;Margaret;Dragons of the Hourglass Mage;352;978-0-7869-4916-8;Wizards of the Coast;
Weis;Margaret;Dragons of Summer Flame;586;0-7869-0523-9;TSR (company);
Weis;Margaret;Amber and Iron;376;ISBN 0-7869-3796-3 (first edition, hardback);Random House;
Weis;Margaret;The Magic of Krynn;352;0-88038-454-9;Wizards of the Coast;
Weis;Margaret;Draconian Measures;350;0-7869-1678-8;Wizards of the Coast;
Weis;Margaret;Dragons of the Dwarven Depths;438;978-0-7869-4099-8;Wizards of the Coast;
Weis;Margaret;War of the Twins;411;0-7869-1805-5;Wizards of the Coast;
Weis;Margaret;Dragons of the Highlord Skies;456;978-0-7869-4333-3;Wizards of the Coast;
Weis;Margaret;Elven Star;388;0-553-29098-3;Bantam Books;
Weis;Margaret;Love and War (Dragonlance);368;0-88038-519-7;Wizards of the Coast;
Weis;Margaret;The Doom Brigade;344;0-7869-0785-1;Wizards of the Coast;
Weis;Margaret;Fire Sea;414;0-553-29541-1;Bantam Books;
Weis;Margaret;Serpent Mage;450;0-553-56140-5;Bantam Books;
Weis;Margaret;The Hand of Chaos;468;0-553-56369-6;Bantam Books;
Weis;Margaret;The Seventh Gate;368;ISBN 0-553-57325-X;Bantam Books;
Welch;James;Fools Crow;391;ISBN 0-14-008937-3 (Paperback edition);Vikings;
Wellington;David;Monster Island (Wellington novel);272;1-56025-850-0;Perseus Books Group;
Wells;Basil;Doorways to Space;206;NA;Fantasy Publishing Company, Inc.;
Wells;Rebecca;Divine Secrets of the Ya-Ya Sisterhood;368;0-06-017328-9;HarperCollins;
Wells;Rebecca;Little Altars Everywhere;224;ISBN 0-06-019362-X (first edition, hardback);HarperCollins;
Wells;Robison;Variant (novel);384;ISBN 0062026089 (secod edition, hardback);HarperCollins;
West;Jessamyn;The Friendly Persuasion;214;0-15-602909-X;Harcourt (publisher);
West;Nathanael;The Day of the Locust;238;978-0-451-52348-8;Random House;
West;Nathanael;The Dream Life of Balso Snell;95;NA;Robert McAlmon;
Westerfeld;Scott;Behemoth (Westerfield novel);496;978-1-4169-7175-7;Simon & Schuster;
Westerfeld;Scott;Polymorph (novel);288;ISBN 0-451-45660-2;Roc Books;
Westerfeld;Scott;Fine Prey;288;978-0-451-45697-7;Roc Books;
Westerfeld;Scott;Leviathan (Westerfeld novel);434;978-1-4169-7173-3;Simon & Schuster;
Westerfeld;Scott;Peeps (novel);304;1-59514-083-2;Penguin Group;
Westerfeld;Scott;Extras (novel);417;ISBN 1-84738-126-X;Simon & Schuster;
Westerfeld;Scott;Blue Noon;344;1-904233-84-8;HarperCollins;
Westerfeld;Scott;Touching Darkness;306;ISBN 1-904233-83-X;HarperCollins;
